name,address,lat,lng,rating,userRatingCount,priceLevel,website,genAI
Sopes y Tacos la Palma Grande,"Circunvalación 611, Centro Histórico de la Cdad. de México, Centro, Cuauhtémoc, 06000 Ciudad de México, CDMX, Mexico",19.4269958,-99.1256384,3.6,67,PRICE_LEVEL_INEXPENSIVE,,
"Tacos ""Yayo""","Francisco Javier Clavijero 140, Esperanza, Cuauhtémoc, 06840 Ciudad de México, CDMX, Mexico",19.418727999999998,-99.1297553,5,1,,,
TACO CHILO,"Francisco Javier Clavijero 191, Tránsito, Cuauhtémoc, 06820 Ciudad de México, CDMX, Mexico",19.4165231,-99.1303143,4.7,245,,,
Tacos de Canasta “Los Unicos”,"Lorenzo Boturini 251, Tránsito, Cuauhtémoc, 06820 Ciudad de México, CDMX, Mexico",19.4175751,-99.13041659999999,4.3,8,,,
TACOS CONCHITA,"Francisco Javier Clavijero, Tránsito, Cuauhtémoc, 06820 Ciudad de México, CDMX, Mexico",19.4226308,-99.1294305,4,1,,,
Tacos el güero,"Calle Ramón Corona & Calle de Mesones, Centro Histórico de la Cdad. de México, Centro, Cuauhtémoc, 06090 Ciudad de México, CDMX, Mexico",19.4276417,-99.12758889999999,,,,,
TACOS AL-HAMBRE,"San Jerónimo 54, Centro Histórico de la Cdad. de México, Centro, Cuauhtémoc, 06080 Ciudad de México, CDMX, Mexico",19.4272083,-99.13664729999999,,,,,
Tacos Los Gordos,"Mercado de la Merced Nave Mayor Puerta 16 Banqueton Merced, La Merced, Zona Centro, Venustiano Carranza, 15100 Ciudad de México, CDMX, Mexico",19.4263625,-99.1243205,4.8,21,,,
"Tacos de Carnitas ""Don Chano""","República de Uruguay, 128, Col. Centro, Centro, Cuauhtémoc, 06060 Ciudad de México, CDMX, Mexico",19.4291728,-99.1266514,4.5,175,,,
TACOS MC TEO,"Cabaña, Centro, Zona Centro, Venustiano Carranza, 15100 Ciudad de México, CDMX, Mexico",19.426311899999998,-99.1243348,4.7,87,,,
Tacos Los Güeros,"Lorenzo Boturini 4354, Aeronáutica Militar, Venustiano Carranza, 15980 Ciudad de México, CDMX, Mexico",19.4167134,-99.1172412,4.1,14272,PRICE_LEVEL_MODERATE,,
Los Tacos De Ray,"Lorenzo Boturini 4456, Aeronáutica Militar, Venustiano Carranza, 15970 Ciudad de México, CDMX, Mexico",19.4169083,-99.11612919999999,4.1,356,PRICE_LEVEL_MODERATE,,
El rincón del taco,"Lorenzo Boturini 444, Lorenzo Boturini, Venustiano Carranza, 15820 Ciudad de México, CDMX, Mexico",19.417219,-99.12354429999999,4.2,43,,,
El Gabacho Taquería,"Lorenzo Boturini 659, Jardín Balbuena, Venustiano Carranza, 15900 Ciudad de México, CDMX, Mexico",19.4167204,-99.1158481,4.2,2198,PRICE_LEVEL_MODERATE,,
Tacos Martin (El Paisa),"Cucurpe 2, El Parque, Venustiano Carranza, 15960 Ciudad de México, CDMX, Mexico",19.4140861,-99.11784999999999,4.5,271,PRICE_LEVEL_INEXPENSIVE,,
Tacos y Burritos El Tiboncito,"Cda. Carretones 128, La Merced, Zona Centro, Venustiano Carranza, 15100 Ciudad de México, CDMX, Mexico",19.4250372,-99.1208588,5,11,,,
Tacos y Quesadillas Zoquipa,"15960, C. 1847 56, El Parque, Venustiano Carranza, 15960 Ciudad de México, CDMX, Mexico",19.417720799999998,-99.1178168,4.6,106,PRICE_LEVEL_MODERATE,,
Javy Tacos boturini,"Lorenzo Boturini Col, Aeronáutica Militar, Venustiano Carranza, 15970 Ciudad de México, CDMX, Mexico",19.4169299,-99.11679869999999,3.8,45,,,
Los Tacos De Ray de Boturini,"Sur 107 1621, Aeronáutica Militar, Venustiano Carranza, 15970 Ciudad de México, CDMX, Mexico",19.4169736,-99.11662020000001,4.3,3,,,
Tacos El Chicharo,"C. Sur 81 271, entre oriente 30 y oriente 32, Merced Balbuena, Venustiano Carranza, 15810 Ciudad de México, CDMX, Mexico",19.4196739,-99.1228793,4.5,44,,,
Tacos de tripa el Moreno,"C. Sur 81 290b, Merced Balbuena, Venustiano Carranza, 15810 Ciudad de México, CDMX, Mexico",19.4191878,-99.1227897,4.7,23,,,
Tacos Butorinni,"Lorenzo Boturini 4454, Aeronáutica Militar, Venustiano Carranza, 15970 Ciudad de México, CDMX, Mexico",19.4166693,-99.1163708,3.9,68,,,
Tacos Omas,"Lorenzo Boturini 47, El Parque, Venustiano Carranza, 15960 Ciudad de México, CDMX, Mexico",19.4169114,-99.11741819999999,4,1,,,
Tacos,"Lorenzo Boturini 4504, Aeronáutica Militar, Venustiano Carranza, 15970 Ciudad de México, CDMX, Mexico",19.4169078,-99.11592879999999,5,1,,,
"Tacos de guisado ""Doña Señora""","Jardín Balbuena, Venustiano Carranza, 15900 Mexico City, CDMX, Mexico",19.4178003,-99.11517599999999,5,6,,,
Tacos A pa' costillas,"C. Rosario 22, La Merced, Zona Centro, Venustiano Carranza, 15100 Ciudad de México, CDMX, Mexico",19.425375,-99.12329020000001,4.8,4,,,
Armando Tacos,"Jardín Balbuena, 15900 Mexico City, CDMX, Mexico",19.422240499999997,-99.1139516,5,1,,,
Tacos El pollo,"El Parque, 15970 Mexico City, CDMX, Mexico",19.4249092,-99.1159575,5,1,,,
Tacos” La Fe” DON LEO,"Cda. Carretones, La Merced, Zona Centro, Venustiano Carranza, 15100 Ciudad de México, CDMX, Mexico",19.425075,-99.1222681,4.3,3,,,
Los Majestuosos Tacos,"STC Fray Servando, El Parque, Venustiano Carranza, 15960 Ciudad de México, CDMX, Mexico",19.421595399999998,-99.11987979999999,,,,,
Taquería El Charquito,"Cecilio Robelo 491, Jardín Balbuena, Venustiano Carranza, 15900 Ciudad de México, CDMX, Mexico",19.420675600000003,-99.1046166,4.5,1436,PRICE_LEVEL_MODERATE,,
Taquería El Paisa,"Nicolás León 170, Jardín Balbuena, Venustiano Carranza, 15900 Ciudad de México, CDMX, Mexico",19.4147718,-99.1109389,4.3,1382,PRICE_LEVEL_MODERATE,,
Taquería Los Encinos,"5 de Genaro García 4, Jardín Balbuena, Venustiano Carranza, 15900 Ciudad de México, CDMX, Mexico",19.419785600000004,-99.10748799999999,4.2,1268,PRICE_LEVEL_MODERATE,,
Taquería Los Jarochos,"Nicolás León 6, Jardín Balbuena, Venustiano Carranza, 15900 Ciudad de México, CDMX, Mexico",19.423193599999998,-99.110006,4.1,516,PRICE_LEVEL_MODERATE,,
Tacos y Tortas El Arbolito,"Esquina Calle 17, Calz. Ignacio Zaragoza, Moctezuma 1a Sección, Venustiano Carranza, 15500 Ciudad de México, CDMX, Mexico",19.423381499999998,-99.1019939,4.4,173,PRICE_LEVEL_INEXPENSIVE,,https://www.facebook.com/Tacos-y-tortas-El-Arbolito-110337761407958/
Los Tacos de Ray de Boturini,"Fray Servando Teresa de Mier 936, Jardín Balbuena, Venustiano Carranza, 15900 Ciudad de México, CDMX, Mexico",19.4180636,-99.1035582,3.9,203,,,
Taquería El taquito de Balbuena,"Cecilio Robelo 402, Jardín Balbuena, Venustiano Carranza, 15900 Ciudad de México, CDMX, Mexico",19.422242,-99.1071877,4.2,85,,,
Tacos Mario,"Calle 15 23, Moctezuma 1ra Secc, Venustiano Carranza, 15500 Ciudad de México, CDMX, Mexico",19.4246381,-99.102727,4.8,42,,,
Tacos de la 25,"Calle Ote. 164 96, Moctezuma 2da Secc, Venustiano Carranza, 15530 Ciudad de México, CDMX, Mexico",19.4272717,-99.09958720000002,4,2,,,
Panchito Tacos,"C. Francisco Espejel 15, Moctezuma 1st section, Moctezuma 1ra Secc, Venustiano Carranza, 15500 Ciudad de México, CDMX, Mexico",19.428308599999998,-99.10996899999999,3.5,16,,,http://taqueriapanchito.com/
Los Originales Don Ray,"Av Emilio Carranza 89, Moctezuma 1ra Secc, Venustiano Carranza, 15500 Ciudad de México, CDMX, Mexico",19.428782299999998,-99.10539899999999,3.9,53,,,
Tacos,"C. 1 Bis de Galindo y Villa 13, Jardín Balbuena, Venustiano Carranza, 15900 Ciudad de México, CDMX, Mexico",19.4175635,-99.0999688,5,1,,,
"Tacotes ""El Papirrin""","C. Francisco Espejel 7, Moctezuma 1ra Secc, Venustiano Carranza, 15500 Ciudad de México, CDMX, Mexico",19.4278193,-99.1100646,5,3,,,
Tacos y hamburguesas Charlys,"Calle Ote. 164 40, Moctezuma 2da Secc, Venustiano Carranza, 15530 Ciudad de México, CDMX, Mexico",19.425178199999998,-99.1007253,5,4,,,
Taquería La Patroncita,"Rtno. 29 Fray Servando Teresa de Mier 21, Jardín Balbuena, Venustiano Carranza, 15900 Ciudad de México, CDMX, Mexico",19.4160112,-99.10062839999999,4.6,124,,,https://www.facebook.com/pages/Taquer%C3%ADa-La-Patroncita/164445793672534
"Tacos ""El Pay I""","15700 Relaciones exteriores equina, C. Trabajo y Previsión Soc., Federal, Venustiano Carranza, 15700 Ciudad de México, CDMX, Mexico",19.417182699999998,-99.0897923,4.4,156,PRICE_LEVEL_INEXPENSIVE,,
Tacos El Güero De La Glorieta,"Educación Pública, Federal, Venustiano Carranza, 15700 Ciudad de México, CDMX, Mexico",19.420170199999998,-99.0886053,3.9,117,,,
Taquería Lolita,"Calz. Ignacio Zaragoza 341, Ignacio Zaragoza, Venustiano Carranza, 15000 Ciudad de México, CDMX, Mexico",19.419663,-99.0970183,4.2,375,PRICE_LEVEL_MODERATE,,
"Taqueria ""El Paisano""","Comuniciones y obras publicas Plaza poder del ejecutivo, Pl. Poder Ejecutivo 22, Federal, Venustiano Carranza, 15700 Ciudad de México, CDMX, Mexico",19.420519799999997,-99.0877828,4.4,350,,,
Taqueria El Paisa,"Salubridad 71, Federal, Venustiano Carranza, 15700 Ciudad de México, CDMX, Mexico",19.4225794,-99.0900222,4.3,27,,,
Tacos de cabeza Norte 5,"C. Nte. 5 170, Moctezuma 2da Secc, Venustiano Carranza, 15530 Ciudad de México, CDMX, Mexico",19.424549199999998,-99.0981137,4.6,102,PRICE_LEVEL_INEXPENSIVE,,
Tacos El Cuñado,"mexico df colonia santa cruz aviacion nte 5, C. Ote. 180, Moctezuma 2da Secc, Venustiano Carranza, 15540 Ciudad de México, CDMX, Mexico",19.4238526,-99.09613259999999,4.5,560,PRICE_LEVEL_INEXPENSIVE,,
"""Tacoxxo Y Doña Elenita""","C. 29 133, Ignacio Zaragoza, Venustiano Carranza, 15000 Ciudad de México, CDMX, Mexico",19.4148487,-99.0920565,4.5,58,,,
Taquería La Calenda,"Calz. Ignacio Zaragoza 230, Santa Cruz Aviación, Venustiano Carranza, 15540 Ciudad de México, CDMX, Mexico",19.421740099999997,-99.0987205,3.6,84,,,
Taqueria el jefe,"Calle universidad, Col. Federal, Federal, Venustiano Carranza, 15700 Ciudad de México, CDMX, Mexico",19.420008,-99.0887388,4.2,30,,,https://www.facebook.com/profile.php?id=100090045229043&mibextid=ZbWKwL
Tortas Los Pingos,"Pl. Poder Ejecutivo 1, Federal, Venustiano Carranza, 15700 Ciudad de México, CDMX, Mexico",19.4195535,-99.0886688,4.1,419,PRICE_LEVEL_MODERATE,,https://www.facebook.com/tortaslospingos/
"Tacos ""Juanito""","C. 7 76, Valentín Gómez Farías, Venustiano Carranza, 15010 Ciudad de México, CDMX, Mexico",19.4161087,-99.096139,4.9,13,,,
Tacos Margarita,"Relaciones Exteriores 53, Federal, Venustiano Carranza, 15700 Ciudad de México, CDMX, Mexico",19.417547199999998,-99.08966439999999,5,2,,,
Tacos Richard,"C. Ote. 180 131, Moctezuma 2da Secc, Venustiano Carranza, 15530 Ciudad de México, CDMX, Mexico",19.4252274,-99.09529599999999,3.8,4,,,
Tacos,"Calle Ote. 168 83, Moctezuma 2da Secc, Venustiano Carranza, 15530 Ciudad de México, CDMX, Mexico",19.4267449,-99.0983823,4.3,6,,,
Taquitos de tripita,"Calz. Ignacio Zaragoza, Industrial Puerto Aéreo, Venustiano Carranza, 15010 Ciudad de México, CDMX, Mexico",19.4194934,-99.09606210000001,5,1,,,
Tacos de Guisado (Los Güeritos),"Calz. Ignacio Zaragoza, Jardín Balbuena, Venustiano Carranza, 15000 Ciudad de México, CDMX, Mexico",19.4202087,-99.0974652,5,2,,,
TACOS BART,"Federal, Venustiano Carranza, 15700 Ciudad de México, CDMX, Mexico",19.417358099999998,-99.0869079,5,1,,,
Antojitos Mary,"C. 25 74, Valentín Gómez Farías, Venustiano Carranza, 15010 Ciudad de México, CDMX, Mexico",19.4142938,-99.09297029999999,4.4,17,,,
Tacos de Pastor y Parrilladas *Momentos Especiales*,"norte 9 y Norte 13 92, Colonia, Calle Ote. 172 PB, entre calles, Moctezuma segunda seccion, Venustiano Carranza, 15530 Ciudad de México, CDMX, Mexico",19.4269443,-99.09713479999999,3.5,2,,,
Tacos Oscar,"Pantitlán cetram Pantitlán letra H, Linea 1, Amp Adolfo López Mateos, Venustiano Carranza, 08100 Ciudad de México, CDMX, Mexico",19.4161928,-99.0740829,5,1,,,
Tacos El Gavilán T2,"Eje 1 Nte. 192, 4 Árboles, Venustiano Carranza, 15730 Ciudad de México, CDMX, Mexico",19.4174145,-99.0779335,4.6,5,,,
"Tacos ""El Chore""","Guerra y Marina 68, Federal, Venustiano Carranza, 15700 Ciudad de México, CDMX, Mexico",19.418221,-99.084987,4.7,339,,,https://www.facebook.com/pages/Takos-Del-Chore/237964212950917?rf=1714304348795073
Tacos Doña Tere,"Guerra y Marina 61, Federal, Venustiano Carranza, 15700 Ciudad de México, CDMX, Mexico",19.4181816,-99.0854818,4.6,137,PRICE_LEVEL_INEXPENSIVE,,
Tacos el Pai Jhony,"Secretaría del Trabajo, 4 Árboles, Venustiano Carranza, 15730 Ciudad de México, CDMX, Mexico",19.4160099,-99.0839879,,,,,
Taquería El Gordo,"C. 4 187-Local B, Agrícola Pantitlán, Iztacalco, 08100 Ciudad de México, CDMX, Mexico",19.416396199999998,-99.0619971,4.5,746,PRICE_LEVEL_MODERATE,,
Taquería Tres Dobleces,"Av. Río Churubusco, Agrícola Pantitlán, Iztacalco, 08100 Ciudad de México, CDMX, Mexico",19.416169300000004,-99.071246,4.1,435,PRICE_LEVEL_INEXPENSIVE,,
Taqueria Juquilita,"Av. Texcoco 329BIS, Agrícola Pantitlán, Iztacalco, 08100 Ciudad de México, CDMX, Mexico",19.4180389,-99.0636016,4.4,385,PRICE_LEVEL_INEXPENSIVE,,
EL BIGOTES,"Caracol esquina con, Cangrejo 26, Caracol, Venustiano Carranza, 15630 Ciudad de México, CDMX, Mexico",19.4257866,-99.07082439999999,4.4,2389,PRICE_LEVEL_INEXPENSIVE,,
Grupo Oxford A.A. grupo tradicional,"Av. Guadalupe 124, Agrícola Pantitlán, Iztacalco, 08100 Ciudad de México, CDMX, Mexico",19.415285,-99.0653231,4.6,122,,,
Tacos De Cochinita,"Benito Coquet 118, Adolfo López Mateos, Venustiano Carranza, 15670 Ciudad de México, CDMX, Mexico",19.4192024,-99.0724551,4.5,150,,,
Tacos Son,"Circunvalación 56, Arenal 1ra Secc, Venustiano Carranza, 15600 Ciudad de México, CDMX, Mexico",19.4238941,-99.0653152,4.7,9,,,
Tacos El Trompon,"Adolfo López Mateos 2, Adolfo López Mateos, Venustiano Carranza, 15670 Ciudad de México, CDMX, Mexico",19.425031399999998,-99.07340479999999,4.5,368,PRICE_LEVEL_INEXPENSIVE,,
Taquería Los Morenos,"Nezahualcóyotl 54, Arenal 1ra Secc, Venustiano Carranza, 15600 Ciudad de México, CDMX, Mexico",19.424960199999997,-99.0644466,4.5,168,,,
Taqueria chelis,"Calle 277, Agrícola Pantitlán, Iztacalco, 08100 Ciudad de México, CDMX, Mexico",19.4166234,-99.0661578,4.4,7,,,
Tacos del chino,"Av. Camarón 140, Caracol, Venustiano Carranza, 15630 Ciudad de México, CDMX, Mexico",19.424332,-99.0676774,4.9,16,,,https://www.instagram.com/tacoselchino1.0?igsh=N3QzbGV0eXB3MmR4
TACOS EL MORENO,"Av. Río Churubusco 93, Adolfo López Mateos, Venustiano Carranza, 15670 Ciudad de México, CDMX, Mexico",19.421398,-99.0694844,4.3,112,PRICE_LEVEL_INEXPENSIVE,,
Tacos La Zorra,"Cuchilla Pantitlán, 15610 Mexico City, CDMX, Mexico",19.4237109,-99.0653792,4.5,90,,,
Los del carro rojo,"08100, Agrícola Pantitlán, Iztacalco, 08100 Ciudad de México, CDMX, Mexico",19.4196517,-99.0680981,4.7,18,,,
Tacos Santi,"Unnamed Road, Aeropuerto Arenal, Venustiano Carranza, 15640 Ciudad de México, CDMX, Mexico",19.427238100000004,-99.0629343,4.2,18,,,
Ruben's Tacos,"Eje 4 Ote 179, Adolfo López Mateos, Iztacalco, 15670 Ciudad de México, CDMX, Mexico",19.417391,-99.071533,4.9,11,,,
"Tacos, quesadillas y tostadas ""El Beto""","Calle 2 307, Agrícola Pantitlán, Iztacalco, 08100 Ciudad de México, CDMX, Mexico",19.4180493,-99.0658944,5,7,,,
Tacos la manzanita,"C. Ernesto P. Uruchurtu 72, Adolfo López Mateos, Venustiano Carranza, 15670 Ciudad de México, CDMX, Mexico",19.422002799999998,-99.07257129999999,4.8,9,,,
Tacos el brow,"Gral. Emiliano Zapata, Amp Caracol, Venustiano Carranza, 09860 Ciudad de México, CDMX, Mexico",19.4287106,-99.0693227,5,1,,,
Tacos de cabeza al horno,"Agrícola Pantitlán, Iztacalco, 08100 Ciudad de México, CDMX, Mexico",19.415728599999998,-99.06830509999999,5,1,,,
Tacos Ángel,"Xochitlán Sur 58, Arenal 4ta Secc, Venustiano Carranza, 15660 Ciudad de México, CDMX, Mexico",19.4286219,-99.05732309999999,4.8,4,,,
TACOS DON LUIS,"Manzana 019, Maravillas, 57410 Ciudad Nezahualcóyotl, State of Mexico, Mexico",19.4195308,-99.0509643,5,2,,,
Los Tacos de Noelia y Chavita,"Acolhuacan Mz 01 Lt02, Arenal 3ra Secc, Venustiano Carranza, 15660 Ciudad de México, CDMX, Mexico",19.4279777,-99.0567734,5,1,,,
Tacos Los 3 muchachos,"Valle de Bravo 83, Maravillas, 57410 Cdad. Nezahualcóyotl, Méx., Mexico",19.416387699999998,-99.04892699999999,5,4,,,
Tacos El Barajas,"Av. 4a. Avenida 97, Estado de Mexico, 57210 Cdad. Nezahualcóyotl, Méx., Mexico",19.421814899999998,-99.0378599,4.7,179,,,
Taquería Hermanos Ochoa,"C. 29 103, Maravillas, 57410 Cdad. Nezahualcóyotl, Méx., Mexico",19.4183232,-99.04281569999999,4,1092,PRICE_LEVEL_MODERATE,,
"Antojitos mexicanos ""Más que tacos""","Av. Chimalhuacán 135, Maravillas, 57410 Cdad. Nezahualcóyotl, Méx., Mexico",19.417886799999998,-99.0413238,4.2,97,,,
Taco rey,"Lago Atitlán 197, Agua Azul, 57500 Cdad. Nezahualcóyotl, Méx., Mexico",19.416358,-99.03758119999999,5,1,,,
Tacos Rhinos,"Calle 19, Av. Bordo de Xochiaca 163, Estado de Mexico, 57210 Cdad. Nezahualcóyotl, Méx., Mexico",19.4270475,-99.0431267,4.9,7,,,
Tacos Suizos,"Valle de Bravo 107, Maravillas, 57410 Cdad. Nezahualcóyotl, Méx., Mexico",19.4151909,-99.045856,4.4,16,,,
Tacos De Marabillas,"Chalco 75, Maravillas, 57410 Cdad. Nezahualcóyotl, Méx., Mexico",19.4184256,-99.0482002,4.3,8,,,
Tacos chalma,"C. 30 5, Estado de Mexico, 57210 Cdad. Nezahualcóyotl, Méx., Mexico",19.418702700000004,-99.03779879999999,4.3,8,,,
"Tacos ""Don Nacho""","Av Cuauhtémoc 126, Estado de Mexico, 57210 Cdad. Nezahualcóyotl, Méx., Mexico",19.4261242,-99.047482,5,2,,,
Taqueria El Paisa,"Av. 4a. Avenida 112, Estado de Mexico, 57210 Cdad. Nezahualcóyotl, Méx., Mexico",19.4227083,-99.04006480000001,4.6,744,PRICE_LEVEL_INEXPENSIVE,,
Taquería Los Javis,"Av. Riva Palacio 146, Maravillas, 57410 Cdad. Nezahualcóyotl, Méx., Mexico",19.4175437,-99.0404679,3.7,6,,,
Tacos,"Manzana 007, Maravillas, 57410 Ciudad Nezahualcóyotl, State of Mexico, Mexico",19.4178204,-99.0409581,,,,,
Tacos Rafa,"C. 17 Manzana 001, Estado de Mexico, 57210 Ciudad de México, CDMX, Mexico",19.425351,-99.0445592,1,1,,,
Taco Neza,"C. 34 98, Maravillas, 57410 Cdad. Nezahualcóyotl, Méx., Mexico",19.4152144,-99.04195779999999,,,,,
Tacos El guero de la Cuauhtémoc,"Primera Avenida & Calle 12, El Sol, 57210 Cdad. Nezahualcóyotl, Méx., Mexico",19.427498300000003,-99.0470632,,,,,
Tacos el moreno de la Cuauhtémoc,"Calle Primera Avenida & Avenida Cuauhtémoc, Manzana 029, Estado de Mexico, 57210 Cdad. Nezahualcóyotl, Méx., Mexico",19.4277174,-99.0470508,,,,,
Tacos de Birria Exquisito Consomé,"Av. Chimalhuacán 99, Maravillas, 57410 Cdad. Nezahualcóyotl, Méx., Mexico",19.418917,-99.0451963,4.8,16,,,
Tacos de guisado La Tapatia,"Av. Riva Palacio 117, Central, 57500 Cdad. Nezahualcóyotl, Méx., Mexico",19.4144729,-99.0414533,4.7,7,,,https://www.ubereats.com/mx/store/tacos-de-guisado-la-tapatia/Del9JrctXgOZr9ufmXhLZQ%20https://www.order.store/mx/store/tacos-de-guisado-la-tapatia/Del9JrctXgOZr9ufmXhLZQ
"Tacos ""Raul""","Av. Chimalhuacán 94, Estado de Mexico, 57210 Cdad. Nezahualcóyotl, Méx., Mexico",19.41901,-99.04386509999999,,,,,
"Taqueria ""El Venado Jr""","C. 8 32, Reforma Soc, Miguel Hidalgo, 11650 Ciudad de México, CDMX, Mexico",19.4306195,-99.2192431,4.5,399,PRICE_LEVEL_MODERATE,,
Taqueria La papa güigüa,"C. 8 26, Reforma Soc, Miguel Hidalgo, 11650 Ciudad de México, CDMX, Mexico",19.4303412,-99.219144,4.3,331,PRICE_LEVEL_INEXPENSIVE,,
Tacos 24hrs,"Unnamed Road, Polanco, Polanco I Secc, Miguel Hidalgo, 11510 Ciudad de México, CDMX, Mexico",19.4356161,-99.2120831,4.7,22,,,
La llevadita (por tacos el olivo),"Sierra Santa Rosa 191, Reforma Soc, Miguel Hidalgo, 11650 Ciudad de México, CDMX, Mexico",19.4303991,-99.2196549,4.8,14,,,
Cíntora Taquería,"Calz Legaria 800A, Col. Irrigación, Miguel Hidalgo, 11500 Ciudad de México, CDMX, Mexico",19.4433041,-99.21309169999999,4.7,118,,,
Tacos el Tiburón,"Av. Horacio, Polanco, Polanco V Sección, Miguel Hidalgo, 11510 Ciudad de México, CDMX, Mexico",19.4356819,-99.2121714,,,,,
Tacos El Paisa,"Col. Irrigación, Miguel Hidalgo, 11500 Ciudad de México, CDMX, Mexico",19.4443511,-99.2172073,3.7,3,,,
"""Birria El Gallito""","Esquina periférico y calle Diego García conde, Palomas, Militar, Miguel Hidalgo, 11650 Ciudad de México, CDMX, Mexico",19.4354334,-99.21258379999999,4.4,8,,,
Chilaquiles y Tacos Dorados,"Calz Legaria, Avenida Irrigacion 848D, Col. Irrigación, Miguel Hidalgo, 11500 Ciudad de México, CDMX, Mexico",19.4424662,-99.2149369,4.6,116,,,
Tacos y Carnitas El Gordo,"Sierra Santa Rosa 235, Reforma Soc, Miguel Hidalgo, 11650 Ciudad de México, CDMX, Mexico",19.430072199999998,-99.2212514,4.3,68,PRICE_LEVEL_INEXPENSIVE,,
Tacos Nene,"Av Moliere 353, Polanco, Polanco III Secc, Miguel Hidalgo, 11540 Ciudad de México, CDMX, Mexico",19.4377706,-99.2008496,4.7,666,,,
Tacos Atarantados,"Sierra Mojada 215, Lomas - Virreyes, Lomas de Chapultepec, Miguel Hidalgo, 11000 Ciudad de México, CDMX, Mexico",19.4295212,-99.2111664,4.7,211,,,
Taquería Castelar,"Av. Emilio Castelar 215, Polanco, Polanco III Secc, Miguel Hidalgo, 11540 Ciudad de México, CDMX, Mexico",19.431449,-99.2010356,4.5,67,,,
Tacos de cochinita,"Av. Ejército Nacional Mexicano 880, Polanco, Polanco II Secc, Miguel Hidalgo, 11520 Ciudad de México, CDMX, Mexico",19.4382378,-99.2034125,4.6,33,,,
Taquearte Moliere,"Prol. Moliere 500, Granada, Miguel Hidalgo, 11529 Ciudad de México, CDMX, Mexico",19.443764599999998,-99.1996946,4.2,622,PRICE_LEVEL_MODERATE,,http://www.taquearte.com/
El Farolito Miyana,"Av. Ejército Nacional Mexicano 769, Granada, Miguel Hidalgo, 11520 Ciudad de México, CDMX, Mexico",19.440493699999998,-99.19982309999999,3.6,42,,,https://elfarolito.com.mx/
Taquería El Califa (Palmas),"Av. Paseo de las Palmas 425, Lomas de Chapultepec, Miguel Hidalgo, 11000 Ciudad de México, CDMX, Mexico",19.4300849,-99.2118562,4.3,3350,PRICE_LEVEL_MODERATE,,http://www.elcalifa.com.mx/
El Tizoncito,"Av Moliere 335, Polanco, Polanco III Secc, Miguel Hidalgo, 11550 Ciudad de México, CDMX, Mexico",19.4372754,-99.20078079999999,3.8,1180,PRICE_LEVEL_MODERATE,,http://www.eltizoncito.com.mx/
